Ciudad,Subregion,Fecha,Categoria,Venta
Bogota,Centro,8/3/2024,Mantenimiento,1505
Bogota,Centro,8/14/2024,Mantenimiento,2791
Bogota,Centro,8/25/2024,Mantenimiento,2327
Bogota,Centro,8/1/2024,Mantenimiento,2460
Bogota,Centro,8/3/2024,Marketing,2525
Bogota,Centro,8/26/2024,Marketing,2937
Bogota,Centro,8/9/2024,Marketing,1805
Bogota,Centro,8/23/2024,Marketing,2172
Bogota,Sur,8/25/2024,Tecnologia,1832
Bogota,Sur,8/21/2024,Tecnologia,1282
Bogota,Sur,8/10/2024,Tecnologia,1378
Bogota,Sur,8/6/2024,Tecnologia,2014
Bogota,Sur,8/12/2024,Servicios,1355
Bogota,Sur,8/28/2024,Servicios,2452
Bogota,Sur,8/17/2024,Servicios,1638
Bogota,Sur,8/27/2024,Servicios,1679
Bogota,Sur,8/26/2024,Mano de Obra,2779
Bogota,Sur,8/3/2024,Mano de Obra,1075
Bogota,Sur,8/7/2024,Mano de Obra,2739
Bogota,Sur,8/2/2024,Mano de Obra,2271
Bogota,Sur,8/14/2024,Logistica,1725
Bogota,Sur,8/23/2024,Logistica,2181
Bogota,Sur,8/5/2024,Logistica,1392
Bogota,Sur,8/21/2024,Logistica,1266
Bogota,Sur,8/5/2024,Mantenimiento,1610
Bogota,Sur,8/27/2024,Mantenimiento,2008
Bogota,Sur,8/2/2024,Mantenimiento,1727
Bogota,Sur,8/1/2024,Mantenimiento,1422
Bogota,Sur,8/14/2024,Marketing,2700
Bogota,Sur,8/19/2024,Marketing,1219
Bogota,Sur,8/28/2024,Marketing,1030
Bogota,Sur,8/11/2024,Marketing,2366
Medellin,Norte,8/25/2024,Tecnologia,2153
Medellin,Norte,8/8/2024,Tecnologia,1616
Medellin,Norte,8/27/2024,Tecnologia,1738
Medellin,Norte,8/2/2024,Tecnologia,1870
Medellin,Norte,8/5/2024,Servicios,2556
Medellin,Norte,8/26/2024,Servicios,2412
Medellin,Norte,8/20/2024,Servicios,1940
Medellin,Norte,8/21/2024,Servicios,1860
Medellin,Norte,8/20/2024,Mano de Obra,2278
Medellin,Norte,8/6/2024,Mano de Obra,1659
Medellin,Norte,8/18/2024,Mano de Obra,2560
Medellin,Norte,8/2/2024,Mano de Obra,2656
Medellin,Norte,8/26/2024,Logistica,1453
Medellin,Norte,8/9/2024,Logistica,2346
Medellin,Norte,8/1/2024,Logistica,2536
Medellin,Norte,8/19/2024,Logistica,1772
Medellin,Norte,8/13/2024,Mantenimiento,1914
Medellin,Norte,8/12/2024,Mantenimiento,2583
Medellin,Norte,8/25/2024,Mantenimiento,1824
Medellin,Norte,8/19/2024,Mantenimiento,2314
Medellin,Norte,8/12/2024,Marketing,2629
Medellin,Norte,8/5/2024,Marketing,2813
Medellin,Norte,8/7/2024,Marketing,2228
Medellin,Norte,8/25/2024,Marketing,1686
Medellin,Centro,8/22/2024,Tecnologia,1386
Medellin,Centro,8/28/2024,Tecnologia,1820
Medellin,Centro,8/20/2024,Tecnologia,2438
Medellin,Centro,8/5/2024,Tecnologia,2495
Medellin,Centro,8/8/2024,Servicios,2781
Medellin,Centro,8/1/2024,Servicios,1199
Medellin,Centro,8/24/2024,Servicios,2969
Medellin,Centro,8/20/2024,Servicios,1507
Medellin,Centro,8/16/2024,Mano de Obra,2521
Medellin,Centro,8/20/2024,Mano de Obra,1331
Medellin,Centro,8/13/2024,Mano de Obra,2900
Medellin,Centro,8/10/2024,Mano de Obra,1550
Medellin,Centro,8/25/2024,Logistica,1941
Medellin,Centro,8/24/2024,Logistica,1879
Medellin,Centro,8/15/2024,Logistica,2195
Medellin,Centro,8/9/2024,Logistica,1999
Medellin,Centro,8/18/2024,Mantenimiento,1470
Medellin,Centro,8/18/2024,Mantenimiento,2612
Medellin,Centro,8/28/2024,Mantenimiento,1506
Medellin,Centro,8/18/2024,Mantenimiento,2550
Medellin,Centro,8/4/2024,Marketing,1830
Medellin,Centro,8/5/2024,Marketing,1213
Medellin,Centro,8/16/2024,Marketing,1168
Medellin,Centro,8/10/2024,Marketing,2303
Medellin,Sur,8/18/2024,Tecnologia,2328
Medellin,Sur,8/18/2024,Tecnologia,2798
Medellin,Sur,8/4/2024,Tecnologia,2113
Medellin,Sur,8/5/2024,Tecnologia,1059
Medellin,Sur,8/23/2024,Servicios,1527
Medellin,Sur,8/3/2024,Servicios,2023
Medellin,Sur,8/26/2024,Servicios,2564
Medellin,Sur,8/23/2024,Servicios,1756
Medellin,Sur,8/14/2024,Mano de Obra,2102
Medellin,Sur,8/17/2024,Mano de Obra,2824
Medellin,Sur,8/25/2024,Mano de Obra,2812
Medellin,Sur,8/17/2024,Mano de Obra,2302
Medellin,Sur,8/25/2024,Logistica,2002
Medellin,Sur,8/17/2024,Logistica,1185
Medellin,Sur,8/14/2024,Logistica,1604
Medellin,Sur,8/20/2024,Logistica,1157
Medellin,Sur,8/19/2024,Mantenimiento,2716
Medellin,Sur,8/7/2024,Mantenimiento,2463
Medellin,Sur,8/13/2024,Mantenimiento,1465
Medellin,Sur,8/23/2024,Mantenimiento,1445
Medellin,Sur,8/14/2024,Marketing,1800
Medellin,Sur,8/7/2024,Marketing,2511
Medellin,Sur,8/18/2024,Marketing,2096
Medellin,Sur,8/1/2024,Marketing,2951
Cali,Norte,8/22/2024,Tecnologia,1016
Cali,Norte,8/19/2024,Tecnologia,1730
Cali,Norte,8/6/2024,Tecnologia,1994
Cali,Norte,8/24/2024,Tecnologia,1612
Cali,Norte,8/2/2024,Servicios,1595
Cali,Norte,8/25/2024,Servicios,2731
Cali,Norte,8/10/2024,Servicios,2225
Cali,Norte,8/24/2024,Servicios,2876
Cali,Norte,8/11/2024,Mano de Obra,1858
Cali,Norte,8/16/2024,Mano de Obra,2241
Cali,Norte,8/17/2024,Mano de Obra,1591
Cali,Norte,8/7/2024,Mano de Obra,2295
Cali,Norte,8/3/2024,Logistica,2017
Cali,Norte,8/16/2024,Logistica,2447
Cali,Norte,8/12/2024,Logistica,1802
Cali,Norte,8/17/2024,Logistica,1020
Cali,Norte,8/18/2024,Mantenimiento,2962
Cali,Norte,8/4/2024,Mantenimiento,2007
Cali,Norte,8/17/2024,Mantenimiento,2311
Cali,Norte,8/9/2024,Mantenimiento,2157
Cali,Norte,8/24/2024,Marketing,2306
Cali,Norte,8/20/2024,Marketing,2688
Cali,Norte,8/2/2024,Marketing,2672
Cali,Norte,8/28/2024,Marketing,1436
Cali,Centro,8/6/2024,Tecnologia,1258
Cali,Centro,8/20/2024,Tecnologia,2989
Cali,Centro,8/7/2024,Tecnologia,1992
Cali,Centro,8/23/2024,Tecnologia,1768
Cali,Centro,8/5/2024,Servicios,2221
Cali,Centro,8/13/2024,Servicios,1225
Cali,Centro,8/15/2024,Servicios,1462
Cali,Centro,8/13/2024,Servicios,2049
Cali,Centro,8/25/2024,Mano de Obra,2933
Cali,Centro,8/26/2024,Mano de Obra,2205
Cali,Centro,8/7/2024,Mano de Obra,1813
Cali,Centro,8/26/2024,Mano de Obra,2566
Cali,Centro,8/24/2024,Logistica,2338
Cali,Centro,8/10/2024,Logistica,2759
Cali,Centro,8/17/2024,Logistica,2933
Cali,Centro,8/8/2024,Logistica,2443
Cali,Centro,8/26/2024,Mantenimiento,1495
Cali,Centro,8/24/2024,Mantenimiento,2132
Cali,Centro,8/22/2024,Mantenimiento,2882
Cali,Centro,8/25/2024,Mantenimiento,2210
Cali,Centro,8/20/2024,Marketing,1337
Cali,Centro,8/14/2024,Marketing,2937
Cali,Centro,8/5/2024,Marketing,2817
Cali,Centro,8/9/2024,Marketing,1507
Cali,Sur,8/3/2024,Tecnologia,1319
Cali,Sur,8/8/2024,Tecnologia,1915
Cali,Sur,8/22/2024,Tecnologia,2897
Cali,Sur,8/22/2024,Tecnologia,2490
Cali,Sur,8/21/2024,Servicios,1859
Cali,Sur,8/3/2024,Servicios,2258
Cali,Sur,8/11/2024,Servicios,2822
Cali,Sur,8/17/2024,Servicios,2519
Cali,Sur,8/7/2024,Mano de Obra,1099
Cali,Sur,8/23/2024,Mano de Obra,1402
Cali,Sur,8/12/2024,Mano de Obra,2550
Cali,Sur,8/11/2024,Mano de Obra,2636
Cali,Sur,8/5/2024,Logistica,1462
Cali,Sur,8/18/2024,Logistica,2642
Cali,Sur,8/26/2024,Logistica,2387
Cali,Sur,8/2/2024,Logistica,1083
Cali,Sur,8/15/2024,Mantenimiento,1243
Cali,Sur,8/4/2024,Mantenimiento,1213
Cali,Sur,8/18/2024,Mantenimiento,2189
Cali,Sur,8/23/2024,Mantenimiento,1058
Cali,Sur,8/26/2024,Marketing,1882
Cali,Sur,8/11/2024,Marketing,1923
Cali,Sur,8/24/2024,Marketing,2729
Cali,Sur,8/27/2024,Marketing,2671
Barranquilla,Norte,8/11/2024,Tecnologia,2252
Barranquilla,Norte,8/18/2024,Tecnologia,1438
Barranquilla,Norte,8/18/2024,Tecnologia,2933
Barranquilla,Norte,8/22/2024,Tecnologia,2737
Barranquilla,Norte,8/3/2024,Servicios,1904
Barranquilla,Norte,8/3/2024,Servicios,1394
Barranquilla,Norte,8/12/2024,Servicios,2483
Barranquilla,Norte,8/3/2024,Servicios,2716
Barranquilla,Norte,8/7/2024,Mano de Obra,2101
Barranquilla,Norte,8/24/2024,Mano de Obra,2435
Barranquilla,Norte,8/11/2024,Mano de Obra,1294
Barranquilla,Norte,8/25/2024,Mano de Obra,1020
Barranquilla,Norte,8/10/2024,Logistica,2194
Barranquilla,Norte,8/15/2024,Logistica,2234
Barranquilla,Norte,8/16/2024,Logistica,2109
Barranquilla,Norte,8/21/2024,Logistica,2723
Barranquilla,Norte,8/20/2024,Mantenimiento,2503
Barranquilla,Norte,8/18/2024,Mantenimiento,2174
Barranquilla,Norte,8/13/2024,Mantenimiento,2092
Barranquilla,Norte,8/4/2024,Mantenimiento,1845
Barranquilla,Norte,8/8/2024,Marketing,1520
Barranquilla,Norte,8/25/2024,Marketing,1370
Barranquilla,Norte,8/3/2024,Marketing,1100
Barranquilla,Norte,8/21/2024,Marketing,2977
Barranquilla,Centro,8/18/2024,Tecnologia,2888
Barranquilla,Centro,8/8/2024,Tecnologia,1242
Barranquilla,Centro,8/17/2024,Tecnologia,1511
Barranquilla,Centro,8/17/2024,Tecnologia,1554
Barranquilla,Centro,8/2/2024,Servicios,2541
Barranquilla,Centro,8/22/2024,Servicios,1717
Barranquilla,Centro,8/3/2024,Servicios,1395
Barranquilla,Centro,8/4/2024,Servicios,2035
Barranquilla,Centro,8/13/2024,Mano de Obra,2857
Barranquilla,Centro,8/2/2024,Mano de Obra,2422
Barranquilla,Centro,8/23/2024,Mano de Obra,1924
Barranquilla,Centro,8/17/2024,Mano de Obra,2503
Barranquilla,Centro,8/7/2024,Logistica,1221
Barranquilla,Centro,8/28/2024,Logistica,1653
Barranquilla,Centro,8/12/2024,Logistica,2181
Barranquilla,Centro,8/17/2024,Logistica,2439
Barranquilla,Centro,8/14/2024,Mantenimiento,2349
Barranquilla,Centro,8/19/2024,Mantenimiento,2367
Barranquilla,Centro,8/6/2024,Mantenimiento,2306
Barranquilla,Centro,8/18/2024,Mantenimiento,1855
Barranquilla,Centro,8/5/2024,Marketing,2911
Barranquilla,Centro,8/24/2024,Marketing,2893
Barranquilla,Centro,8/2/2024,Marketing,2703
Barranquilla,Centro,8/15/2024,Marketing,1974
Barranquilla,Sur,8/11/2024,Tecnologia,2237
Barranquilla,Sur,8/22/2024,Tecnologia,2047
Barranquilla,Sur,8/1/2024,Tecnologia,1273
Barranquilla,Sur,8/12/2024,Tecnologia,1843
Barranquilla,Sur,8/25/2024,Servicios,2386
Barranquilla,Sur,8/28/2024,Servicios,1999
Barranquilla,Sur,8/28/2024,Servicios,1710
Barranquilla,Sur,8/23/2024,Servicios,2697
Barranquilla,Sur,8/11/2024,Mano de Obra,2493
Barranquilla,Sur,8/10/2024,Mano de Obra,1674
Barranquilla,Sur,8/20/2024,Mano de Obra,1604
Barranquilla,Sur,8/10/2024,Mano de Obra,2819
Barranquilla,Sur,8/27/2024,Logistica,2745
Barranquilla,Sur,8/14/2024,Logistica,1465
Barranquilla,Sur,8/28/2024,Logistica,1279
Barranquilla,Sur,8/8/2024,Logistica,1617
Barranquilla,Sur,8/22/2024,Mantenimiento,2260
Barranquilla,Sur,8/21/2024,Mantenimiento,2479
Barranquilla,Sur,8/4/2024,Mantenimiento,2498
Barranquilla,Sur,8/4/2024,Mantenimiento,1260
Barranquilla,Sur,8/1/2024,Marketing,2328
Barranquilla,Sur,8/2/2024,Marketing,1285
Barranquilla,Sur,8/8/2024,Marketing,2126
Barranquilla,Sur,8/15/2024,Marketing,2305
Bogota,Norte,9/25/2024,Tecnologia,2316
Bogota,Norte,9/2/2024,Tecnologia,2030
Bogota,Norte,9/8/2024,Tecnologia,2115
Bogota,Norte,9/7/2024,Tecnologia,2213
Bogota,Norte,9/7/2024,Servicios,1475
Bogota,Norte,9/14/2024,Servicios,1052
Bogota,Norte,9/18/2024,Servicios,1485
Bogota,Norte,9/4/2024,Servicios,2513
Bogota,Norte,9/18/2024,Mano de Obra,2387
Bogota,Norte,9/16/2024,Mano de Obra,1408
Bogota,Norte,9/7/2024,Mano de Obra,2765
Bogota,Norte,9/28/2024,Mano de Obra,2220
Bogota,Norte,9/3/2024,Logistica,1875
Bogota,Norte,9/15/2024,Logistica,2001
Bogota,Norte,9/26/2024,Logistica,2939
Bogota,Norte,9/19/2024,Logistica,2263
Bogota,Norte,9/28/2024,Mantenimiento,2930
Bogota,Norte,9/8/2024,Mantenimiento,1834
Bogota,Norte,9/23/2024,Mantenimiento,1774
Bogota,Norte,9/23/2024,Mantenimiento,2724
Bogota,Norte,9/7/2024,Marketing,1365
Bogota,Norte,9/2/2024,Marketing,2897
Bogota,Norte,9/19/2024,Marketing,1057
Bogota,Norte,9/9/2024,Marketing,2327
Bogota,Centro,9/19/2024,Tecnologia,1209
Bogota,Centro,9/9/2024,Tecnologia,1815
Bogota,Centro,9/13/2024,Tecnologia,1233
Bogota,Centro,9/25/2024,Tecnologia,2907
Bogota,Centro,9/14/2024,Servicios,2643
Bogota,Centro,9/25/2024,Servicios,2426
Bogota,Centro,9/7/2024,Servicios,1118
Bogota,Centro,9/15/2024,Servicios,2359
Bogota,Centro,9/27/2024,Mano de Obra,2639
Bogota,Centro,9/10/2024,Mano de Obra,2214
Bogota,Centro,9/4/2024,Mano de Obra,2010
Bogota,Centro,9/19/2024,Mano de Obra,2790
Bogota,Centro,9/28/2024,Logistica,1212
Bogota,Centro,9/27/2024,Logistica,2741
Bogota,Centro,9/1/2024,Logistica,1751
Bogota,Centro,9/10/2024,Logistica,1338
Bogota,Centro,9/22/2024,Mantenimiento,2794
Bogota,Centro,9/5/2024,Mantenimiento,1104
Bogota,Centro,9/18/2024,Mantenimiento,2482
Bogota,Centro,9/16/2024,Mantenimiento,1769
Bogota,Centro,9/12/2024,Marketing,2845
Bogota,Centro,9/6/2024,Marketing,2642
Bogota,Centro,9/27/2024,Marketing,2959
Bogota,Centro,9/12/2024,Marketing,2244
Bogota,Sur,9/27/2024,Tecnologia,2245
Bogota,Sur,9/2/2024,Tecnologia,1712
Bogota,Sur,9/15/2024,Tecnologia,2793
Bogota,Sur,9/1/2024,Tecnologia,2737
Bogota,Sur,9/2/2024,Servicios,1235
Bogota,Sur,9/23/2024,Servicios,1711
Bogota,Sur,9/5/2024,Servicios,2781
Bogota,Sur,9/28/2024,Servicios,2888
Bogota,Sur,9/15/2024,Mano de Obra,2029
Bogota,Sur,9/12/2024,Mano de Obra,2150
Bogota,Sur,9/8/2024,Mano de Obra,1748
Bogota,Sur,9/19/2024,Mano de Obra,2503
Bogota,Sur,9/27/2024,Logistica,1256
Bogota,Sur,9/11/2024,Logistica,1499
Bogota,Sur,9/1/2024,Logistica,1509
Bogota,Sur,9/8/2024,Logistica,2823
Bogota,Sur,9/5/2024,Mantenimiento,1784
Bogota,Sur,9/8/2024,Mantenimiento,2592
Bogota,Sur,9/10/2024,Mantenimiento,2633
Bogota,Sur,9/9/2024,Mantenimiento,1375
Bogota,Sur,9/23/2024,Marketing,2442
Bogota,Sur,9/18/2024,Marketing,2222
Bogota,Sur,9/15/2024,Marketing,1436
Bogota,Sur,9/22/2024,Marketing,2619
Medellin,Norte,9/18/2024,Tecnologia,2304
Medellin,Norte,9/3/2024,Tecnologia,1763
Medellin,Norte,9/23/2024,Tecnologia,1941
Medellin,Norte,9/24/2024,Tecnologia,2325
Medellin,Norte,9/22/2024,Servicios,2674
Medellin,Norte,9/16/2024,Servicios,2031
Medellin,Norte,9/7/2024,Servicios,1234
Medellin,Norte,9/3/2024,Servicios,1560
Medellin,Norte,9/14/2024,Mano de Obra,1037
Medellin,Norte,9/8/2024,Mano de Obra,1821
Medellin,Norte,9/5/2024,Mano de Obra,2242
Medellin,Norte,9/28/2024,Mano de Obra,2831
Medellin,Norte,9/2/2024,Logistica,2887
Medellin,Norte,9/15/2024,Logistica,1747
Medellin,Norte,9/17/2024,Logistica,2184
Medellin,Norte,9/15/2024,Logistica,2901
Medellin,Norte,9/20/2024,Mantenimiento,2397
Medellin,Norte,9/16/2024,Mantenimiento,1732
Medellin,Norte,9/9/2024,Mantenimiento,2824
Medellin,Norte,9/28/2024,Mantenimiento,2136
Medellin,Norte,9/13/2024,Marketing,1404
Medellin,Norte,9/26/2024,Marketing,1852
Medellin,Norte,9/5/2024,Marketing,1777
Medellin,Norte,9/6/2024,Marketing,2783
Medellin,Centro,9/19/2024,Tecnologia,2144
Medellin,Centro,9/13/2024,Tecnologia,1064
Medellin,Centro,9/20/2024,Tecnologia,1824
Medellin,Centro,9/15/2024,Tecnologia,1301
Medellin,Centro,9/8/2024,Servicios,2545
Medellin,Centro,9/9/2024,Servicios,1368
Medellin,Centro,9/9/2024,Servicios,1194
Medellin,Centro,9/11/2024,Servicios,2035
Medellin,Centro,9/10/2024,Mano de Obra,1920
Medellin,Centro,9/17/2024,Mano de Obra,1176
Medellin,Centro,9/25/2024,Mano de Obra,2034
Medellin,Centro,9/22/2024,Mano de Obra,1163
Medellin,Centro,9/7/2024,Logistica,1052
Medellin,Centro,9/26/2024,Logistica,2741
Medellin,Centro,9/7/2024,Logistica,1823
Medellin,Centro,9/8/2024,Logistica,1384
Medellin,Centro,9/24/2024,Mantenimiento,1117
Medellin,Centro,9/4/2024,Mantenimiento,2276
Medellin,Centro,9/12/2024,Mantenimiento,2015
Medellin,Centro,9/3/2024,Mantenimiento,1844
Medellin,Centro,9/20/2024,Marketing,2438
Medellin,Centro,9/6/2024,Marketing,2258
Medellin,Centro,9/23/2024,Marketing,1707
Medellin,Centro,9/20/2024,Marketing,2103
Medellin,Sur,9/7/2024,Tecnologia,1021
Medellin,Sur,9/11/2024,Tecnologia,2463
Medellin,Sur,9/1/2024,Tecnologia,2593
Medellin,Sur,9/27/2024,Tecnologia,2126
Medellin,Sur,9/12/2024,Servicios,2030
Medellin,Sur,9/27/2024,Servicios,1566
Medellin,Sur,9/7/2024,Servicios,1873
Medellin,Sur,9/16/2024,Servicios,1089
Medellin,Sur,9/8/2024,Mano de Obra,1456
Medellin,Sur,9/9/2024,Mano de Obra,1353
Medellin,Sur,9/13/2024,Mano de Obra,2356
Medellin,Sur,9/23/2024,Mano de Obra,2398
Medellin,Sur,9/4/2024,Logistica,1344
Medellin,Sur,9/24/2024,Logistica,2451
Medellin,Sur,9/17/2024,Logistica,1129
Medellin,Sur,9/13/2024,Logistica,1414
Medellin,Sur,9/18/2024,Mantenimiento,1283
Medellin,Sur,9/28/2024,Mantenimiento,2946
Medellin,Sur,9/15/2024,Mantenimiento,1222
Medellin,Sur,9/8/2024,Mantenimiento,1462
Medellin,Sur,9/1/2024,Marketing,2299
Medellin,Sur,9/10/2024,Marketing,2163
Medellin,Sur,9/5/2024,Marketing,2736
Medellin,Sur,9/23/2024,Marketing,2991
Cali,Norte,9/16/2024,Tecnologia,2293
Cali,Norte,9/27/2024,Tecnologia,1664
Cali,Norte,9/13/2024,Tecnologia,2014
Cali,Norte,9/21/2024,Tecnologia,1620
Cali,Norte,9/5/2024,Servicios,1239
Cali,Norte,9/26/2024,Servicios,1362
Cali,Norte,9/22/2024,Servicios,2412
Cali,Norte,9/13/2024,Servicios,1667
Cali,Norte,9/11/2024,Mano de Obra,2880
Cali,Norte,9/19/2024,Mano de Obra,1098
Cali,Norte,9/15/2024,Mano de Obra,1838
Cali,Norte,9/6/2024,Mano de Obra,2503
Cali,Norte,9/3/2024,Logistica,1061
Cali,Norte,9/13/2024,Logistica,2702
Cali,Norte,9/5/2024,Logistica,2142
Cali,Norte,9/18/2024,Logistica,1597
Cali,Norte,9/8/2024,Mantenimiento,1976
Cali,Norte,9/20/2024,Mantenimiento,1602
Cali,Norte,9/1/2024,Mantenimiento,1336
Cali,Norte,9/10/2024,Mantenimiento,2227
Cali,Norte,9/16/2024,Marketing,2261
Cali,Norte,9/27/2024,Marketing,1751
Cali,Norte,9/8/2024,Marketing,2430
Cali,Norte,9/28/2024,Marketing,2385
Cali,Centro,9/17/2024,Tecnologia,2599
Cali,Centro,9/27/2024,Tecnologia,1253
Cali,Centro,9/18/2024,Tecnologia,1019
Cali,Centro,9/16/2024,Tecnologia,2168
Cali,Centro,9/16/2024,Servicios,2554
Cali,Centro,9/24/2024,Servicios,2527
Cali,Centro,9/8/2024,Servicios,1165
Cali,Centro,9/6/2024,Servicios,2204
Cali,Centro,9/9/2024,Mano de Obra,1611
Cali,Centro,9/26/2024,Mano de Obra,2950
Cali,Centro,9/12/2024,Mano de Obra,2467
Cali,Centro,9/12/2024,Mano de Obra,1502
Cali,Centro,9/17/2024,Logistica,1078
Cali,Centro,9/9/2024,Logistica,2958
Cali,Centro,9/10/2024,Logistica,1687
Cali,Centro,9/12/2024,Logistica,2631
Cali,Centro,9/25/2024,Mantenimiento,2126
Cali,Centro,9/18/2024,Mantenimiento,1974
Cali,Centro,9/6/2024,Mantenimiento,1633
Cali,Centro,9/12/2024,Mantenimiento,2450
Cali,Centro,9/20/2024,Marketing,2186
Cali,Centro,9/2/2024,Marketing,1229
Cali,Centro,9/24/2024,Marketing,1181
Cali,Centro,9/25/2024,Marketing,2341
Cali,Sur,9/5/2024,Tecnologia,1209
Cali,Sur,9/16/2024,Tecnologia,2415
Cali,Sur,9/25/2024,Tecnologia,1095
Cali,Sur,9/26/2024,Tecnologia,1755
Cali,Sur,9/22/2024,Servicios,1414
Cali,Sur,9/11/2024,Servicios,1393
Cali,Sur,9/24/2024,Servicios,2656
Cali,Sur,9/12/2024,Servicios,2524
Cali,Sur,9/28/2024,Mano de Obra,1581
Cali,Sur,9/27/2024,Mano de Obra,2939
Cali,Sur,9/5/2024,Mano de Obra,1790
Cali,Sur,9/9/2024,Mano de Obra,2337
Cali,Sur,9/27/2024,Logistica,1220
Cali,Sur,9/16/2024,Logistica,2461
Cali,Sur,9/14/2024,Logistica,2813
Cali,Sur,9/8/2024,Logistica,2402
Cali,Sur,9/20/2024,Mantenimiento,1690
Cali,Sur,9/14/2024,Mantenimiento,1038
Cali,Sur,9/5/2024,Mantenimiento,1689
Cali,Sur,9/2/2024,Mantenimiento,2354
Cali,Sur,9/22/2024,Marketing,2127
Cali,Sur,9/1/2024,Marketing,2822
Cali,Sur,9/27/2024,Marketing,2077
Cali,Sur,9/12/2024,Marketing,2057
Barranquilla,Norte,9/18/2024,Tecnologia,1966
Barranquilla,Norte,9/26/2024,Tecnologia,1112
Barranquilla,Norte,9/22/2024,Tecnologia,1317
Barranquilla,Norte,9/23/2024,Tecnologia,2581
Barranquilla,Norte,9/24/2024,Servicios,2670
Barranquilla,Norte,9/22/2024,Servicios,1700
Barranquilla,Norte,9/3/2024,Servicios,2018
Barranquilla,Norte,9/6/2024,Servicios,2235
Barranquilla,Norte,9/2/2024,Mano de Obra,2136
Barranquilla,Norte,9/12/2024,Mano de Obra,1127
Barranquilla,Norte,9/12/2024,Mano de Obra,1157
Barranquilla,Norte,9/17/2024,Mano de Obra,1826
Barranquilla,Norte,9/10/2024,Logistica,2890
Barranquilla,Norte,9/20/2024,Logistica,1511
Barranquilla,Norte,9/18/2024,Logistica,1044
Barranquilla,Norte,9/12/2024,Logistica,1218
Barranquilla,Norte,9/27/2024,Mantenimiento,2853
Barranquilla,Norte,9/27/2024,Mantenimiento,1176
Barranquilla,Norte,9/4/2024,Mantenimiento,2726
Barranquilla,Norte,9/23/2024,Mantenimiento,2695
Barranquilla,Norte,9/10/2024,Marketing,1266
Barranquilla,Norte,9/6/2024,Marketing,1837
Barranquilla,Norte,9/27/2024,Marketing,1488
Barranquilla,Norte,9/15/2024,Marketing,2313
Barranquilla,Centro,9/4/2024,Tecnologia,1356
Barranquilla,Centro,9/17/2024,Tecnologia,2767
Barranquilla,Centro,9/8/2024,Tecnologia,2973
Barranquilla,Centro,9/12/2024,Tecnologia,2236
Barranquilla,Centro,9/8/2024,Servicios,2810
Barranquilla,Centro,9/3/2024,Servicios,1593
Barranquilla,Centro,9/21/2024,Servicios,1498
Barranquilla,Centro,9/19/2024,Servicios,1302
Barranquilla,Centro,9/6/2024,Mano de Obra,1783
Barranquilla,Centro,9/8/2024,Mano de Obra,2263
Barranquilla,Centro,9/18/2024,Mano de Obra,1691
Barranquilla,Centro,9/16/2024,Mano de Obra,1682
Barranquilla,Centro,9/7/2024,Logistica,2535
Barranquilla,Centro,9/17/2024,Logistica,2904
Barranquilla,Centro,9/12/2024,Logistica,2772
Barranquilla,Centro,9/10/2024,Logistica,1838
Barranquilla,Centro,9/14/2024,Mantenimiento,1822
Barranquilla,Centro,9/1/2024,Mantenimiento,1048
Barranquilla,Centro,9/4/2024,Mantenimiento,1788
Barranquilla,Centro,9/5/2024,Mantenimiento,2651
Barranquilla,Centro,9/24/2024,Marketing,1310
Barranquilla,Centro,9/25/2024,Marketing,2926
Barranquilla,Centro,9/10/2024,Marketing,2232
Barranquilla,Centro,9/7/2024,Marketing,1224
Barranquilla,Sur,9/7/2024,Tecnologia,1889
Barranquilla,Sur,9/24/2024,Tecnologia,1010
Barranquilla,Sur,9/9/2024,Tecnologia,2035
Barranquilla,Sur,9/3/2024,Tecnologia,1446
Barranquilla,Sur,9/4/2024,Servicios,2763
Barranquilla,Sur,9/28/2024,Servicios,1440
Barranquilla,Sur,9/13/2024,Servicios,2558
Barranquilla,Sur,9/19/2024,Servicios,1228
Barranquilla,Sur,9/7/2024,Mano de Obra,1343
Barranquilla,Sur,9/16/2024,Mano de Obra,2376
Barranquilla,Sur,9/12/2024,Mano de Obra,2313
Barranquilla,Sur,9/7/2024,Mano de Obra,2866
Barranquilla,Sur,9/13/2024,Logistica,2566
Barranquilla,Sur,9/2/2024,Logistica,2382
Barranquilla,Sur,9/15/2024,Logistica,2336
Barranquilla,Sur,9/11/2024,Logistica,2569
Barranquilla,Sur,9/7/2024,Mantenimiento,1195
Barranquilla,Sur,9/11/2024,Mantenimiento,1028
Barranquilla,Sur,9/2/2024,Mantenimiento,2020
Barranquilla,Sur,9/16/2024,Mantenimiento,2446
Barranquilla,Sur,9/13/2024,Marketing,1804
Barranquilla,Sur,9/17/2024,Marketing,2428
Barranquilla,Sur,9/12/2024,Marketing,2659
Barranquilla,Sur,9/19/2024,Marketing,1966
Bogota,Norte,10/6/2024,Tecnologia,2927
Bogota,Norte,10/13/2024,Tecnologia,1228
Bogota,Norte,10/2/2024,Tecnologia,2320
Bogota,Norte,10/11/2024,Tecnologia,1983
Bogota,Norte,10/6/2024,Servicios,1572
Bogota,Norte,10/26/2024,Servicios,2606
Bogota,Norte,10/25/2024,Servicios,1614
Bogota,Norte,10/19/2024,Servicios,1325
Bogota,Norte,10/11/2024,Mano de Obra,2692
